internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,CFDA Number,Description,Place of Performance State Code,Place of Performance City Code,awarding_agency_id,agency_slug,generated_internal_id,active_during_fy2024
231635110,15POVC22GG03753GIRL,"COMMUNITY SOLUTIONS FOR CHILDREN, FAMILIES AND INDIVIDUALS",2022-10-01,2025-09-30,484052.82,Department of Justice,Office of Justice Programs,16.035,"THERE CURRENTLY ARE LIMITED SERVICES IN PLACE TO SUPPORT FEMALE IDENTIFYING YOUTH DETERMINED TO BE AT RISK FOR OR EXPERIENCING SEXUAL EXPLOITATION.  SINCE 2012, COMMUNITY SOLUTIONS HAS WORKED IN PARTNERSHIP ACROSS DISCIPLINES TO ADDRESS THE NEEDS OF SUSPECTED AND CONFIRMED SURVIVORS OF COMMERCIAL SEXUAL EXPLOITATION.  THIS FUNDING WILL ALLOW US TO INCREASE CAPACITY TO PROVIDE SCREENING, CRISIS INTERVENTION, AND COMPREHENSIVE CASE MANAGEMENT SERVICES TO GIRLS IDENTIFIED AS AT RISK FOR OR EXPERIENCING COMMERCIAL SEXUAL EXPLOITATION IN SANTA CLARA COUNTY.  SPECIFIC SERVICES WILL INCLUDE: (1) CRISIS INTERVENTION, (2) SCREENING UTILIZING THE COMMERCIAL SEXUAL EXPLOITATION-IDENTIFICATION TOOL (CSE-IT), (3) CASE MANAGEMENT INCLUDING PROVISION OF BASIC NEEDS (FOOD, CLOTHING, HYGIENE, ETC.), SAFETY PLANNING, AND GOAL PLANNING, TRANSPORTATION, ADVOCACY AND ACCOMPANIMENT, AND CONNECTION TO REFERRALS AS NEEDED.  CONTINUED TRAINING TO PROFESSIONALS IS INTEGRAL TO IDENTIFICATION OF YOUTH AT RISK FOR OR CURRENTLY EXPERIENCING EXPLOITATION.  TRAINING TO KEY STAKEHOLDERS, INCLUDING, BUT NOT LIMITED TO, PROBATION OFFICERS, SOCIAL WORKERS, BEHAVIORAL HEALTH STAFF, RESIDENTIAL FACILITY STAFF, PARENTS/CAREGIVERS, WILL FOCUS ON THE DEFINITION OF SEXUAL EXPLOITATION, IDENTIFIERS, AND ENGAGEMENT STRATEGIES.  EDUCATION AROUND SERVICES AVAILABLE TO AT RISK FOR AND CONFIRMED SURVIVORS OF SEXUAL EXPLOITATION WILL BE PROVIDED TO YOUTH-SERVING PROFESSIONALS THROUGHOUT THE PROJECT AREA.

ALL GIRLS WHO ARE SCREENED AND IDENTIFIED AS AT RISK FOR SEXUAL EXPLOITATION WILL BE REFERRED FOR VOLUNTARY SERVICES THROUGH THE POINT AGENCY SYSTEM FOR HUMAN TRAFFICKING SERVICES.  THE FOCUS OF SERVICES WILL BE STRENGTHENING CONNECTIONS TO POSITIVE AND/OR NATURAL SUPPORTS, PROMOTING THE INDIVIDUAL STRENGTHS OF THE YOUTH, AND DECREASING RISK FACTORS FOR SEXUAL EXPLOITATION.  THIS PROJECT HAS FOUR SPECIFIC GOALS: (1) WORK IN COLLABORATION WITH YOUTH-SERVING PROFESSIONALS TO ENSURE THAT FEMALE IDENTIFYING YOUTH AT RISK FOR OR EXPERIENCING SEXUAL EXPLOITATION ARE IDENTIFIED AND CONNECTED TO APPROPRIATE SERVICES; (2) PROVIDE COMPREHENSIVE, TRAUMA INFORMED, INDIVIDUALIZED ADVOCACY AND SUPPORTIVE SERVICES TO APPROXIMATELY 120 SYSTEMS INVOLVED AT-RISK GIRLS OVER THE PROJECT TERM; (3) PROVIDE LONG-TERM FOLLOW-UP; AND (4) PROVIDE TRAINING AND TECHNICAL ASSISTANCE TO SYSTEMS AND PROVIDERS THAT WORK WITH AT-RISK GIRLS.  ENGAGEMENT, SHORT-TERM, AND LONG-TERM OUTCOMES RELATED TO SERVICES WILL BE MEASURED USING PROGRAM EVALUATIONS.  TRAINING AND TECHNICAL ASSISTANCE PERFORMANCE RELATED OUTCOMES WILL BE MEASURED USING PRE AND POSTTESTS.",CA,CA29504,252,department-of-justice,ASST_NON_15POVC22GG03753GIRL_015,True
234950305,2020VTBX0006,HARBOUR INC,2020-05-01,2025-04-30,476964.48,Department of Justice,Office of Justice Programs,16.320,TRANSITIONAL LIVING PROGRAM FOR YOUTH VICTIMS OF HUMAN TRAFFICKING,IL,IL57875,252,department-of-justice,ASST_NON_2020VTBX0006_015,True
231635106,15POVC22GG03749GIRL,SAN DIEGO YOUTH SERVICES,2022-10-01,2025-09-30,474980.79,Department of Justice,Office of Justice Programs,16.035,"SAN DIEGO YOUTH SERVICES (SDYS), A 501(C)3 ORGANIZATION, HAS IMPROVED THE LIVES OF 770,000 HOMELESS, RUNAWAY, AND OTHER VULNERABLE YOUTH SINCE OPENING IN 1970 AS ONE OF THE FIRST SHELTERS FOR YOUTH IN THE NATION. SINCE 2002, SDYS HAS BEEN AT THE FOREFRONT OF SERVING YOUTH AND TRANSITION-AGE YOUTH (TAY) SURVIVORS OF SEX TRAFFICKING (ST) OR COMMERCIAL SEXUAL EXPLOITATION (CSE) IN SAN DIEGO, NOW THROUGH THE SURVIVING TOGETHER, ACHIEVING AND REACHING FOR SUCCESS (STARS) AND ICARE PROGRAMS. TO PREVENT TRAFFICKING AND EFFECTIVELY SERVE THOSE WHO HAVE EXPERIENCED ST/CSE IN SD COUNTY, SDYS PROPOSES TO IMPLEMENT A PROGRAM TO IDENTIFY AND SERVE GIRLS UNDER AGE 18 WHO HAVE RUNAWAY OR ARE EXPERIENCING HOMELESSNESS AND ARE THUS HIGHLY VULNERABLE TO TRAFFICKING VICTIMIZATION. SDYS PROPOSES TO IMPLEMENT A PROGRAM TO IDENTIFY AND SERVE GIRLS UNDER AGE 18 WHO HAVE RUNAWAY OR ARE EXPERIENCING HOMELESSNESS AND ARE THUS HIGHLY VULNERABLE TO TRAFFICKING VICTIMIZATION. 

THE PROPOSED PREVENTION AND EARLY INTERVENTION MODEL WILL INCORPORATE EVIDENCE-BASED EXPRESSIVE ARTS THERAPY WITH WORD ON THE STREET ST/CSE PREVENTION CURRICULUM AND ONGOING CASE MANAGEMENT, MENTORING, AND DIVERSITY, EQUITY, AND INCLUSION (DEI) EFFORTS TO REDUCE BARRIERS AND INCREASE ACCESS TO CULTURALLY RESPONSIVE SERVICES. SERVICES WILL BE GROUNDED IN THE USE OF TRAUMA-INFORMED CARE AND CULTURALLY AND DEVELOPMENTALLY RESPONSIVE AND PARTICIPANT-CENTERED APPROACHES USING THE EVIDENCE-BASED PRACTICE MOTIVATIONAL INTERVIEWING (MI) 29 AS PART OF CASE MANAGEMENT. CULTURAL RESPONSIVENESS IS ESSENTIAL TO CREATE AN ENVIRONMENT SHAPED BY AND WELCOMING OF ALL CULTURAL, RACIAL, ETHNIC, LINGUISTIC, GENDER, AND SEXUAL ORIENTATION BACKGROUNDS, INCLUDING A REFLECTIVE AND INCLUSIVE ENVIRONMENT, STAFFING, AND PROGRAM, WHICH IS WHY SDYS PROPOSES SPECIFIC ACTIVITIES TO REDUCE BARRIERS AND INCREASE ACCESS TO SERVICES AND EQUITABLE OUTCOMES IN ALIGNMENT WITH PRIORITY 1A. 

SDYS IS APPLYING FOR PRIORITY 1A, KNOWING THERE IS A DISPROPORTIONATE OVERREPRESENTATION OF AND LACK OF LEADERSHIP OPPORTUNITIES FOR BLACK/AA, LATINA/O/X, IMMIGRANT, AND LGBTQ+ YEH, WHO WILL BE SDYS’S PRIORITY POPULATION, ESPECIALLY THOSE WITH SYSTEM-INVOLVEMENT, E.G., FOSTER OR JUSTICE INVOLVED. 
WITH REQUESTED FUNDS OVER THREE YEARS, SDYS WILL PROVIDE 90 FEMALE MINORS EXPERIENCING HOMELESSNESS: EMOTIONAL SUPPORT, SAFETY, AND HEALTH SERVICES: CASE MANAGEMENT, CRISIS INTERVENTION, SUPPORT GROUPS (132 HYBRID ARTISTIC EXPRESSION AND PREVENTION EDUCATION GROUPS AND 132 MENTORING GROUPS), OTHER THERAPY (ART THERAPY), SAFETY PLANNING, MENTORING; INFORMATION AND REFERRAL: INFORMATION ABOUT TRAFFICKING AND AVAILABLE RESOURCES, REFERRAL TO OTHER VICTIM SERVICE PROGRAMS, SERVICES, SUPPORTS, AND RESOURCES, INCLUDING SUBSTANCE ABUSE TREATMENT; PERSONAL ADVOCACY/ACCOMPANIMENT: INDIVIDUAL ADVOCACY, TRANSPORTATION ASSISTANCE, FAMILY REUNIFICATION, AND INTERPRETER SERVICES; EDUCATION/EMPLOYMENT/LIFE SKILLS: LIFE SKILLS AND JOB READINESS SERVICES.",CA,CA66000,252,department-of-justice,ASST_NON_15POVC22GG03749GIRL_015,True
234950307,2020VTBX0008,"THE CEDAR VALLEY FRIENDS OF THE FAMILY, INC.",2020-05-01,2024-04-30,472608.23,Department of Justice,Office of Justice Programs,16.320,HOME FREE,IA,IA82875,252,department-of-justice,ASST_NON_2020VTBX0008_015,True
234950369,2020VTBX0072,YOUTH & SHELTER SERVICES INC,2020-05-01,2024-04-30,471526.36,Department of Justice,Office of Justice Programs,16.320,YSS HOUSING GRANT FOR VICTIMS OF HUMAN TRAFFICKING,IA,IA01855,252,department-of-justice,ASST_NON_2020VTBX0072_015,True
231635111,15POVC22GG03754GIRL,EMPOWER 225,2022-10-01,2025-09-30,466077.63,Department of Justice,Office of Justice Programs,16.035,"EMPOWER 225 HAS BEEN A KEY PARTNER AND LEADER IN THE LOUISIANA HUMAN TRAFFICKING INITIATIVE FOR MORE THAN ELEVEN YEARS. DURING THIS TIME, E225 HAS LED INITIATIVES TO INCREASE WIDESPREAD TRAFFICKING IDENTIFICATION AND AWARENESS, COORDINATE SERVICE PROVISION, AND IMPROVE VICTIM-CENTERED LEGISLATION. ALTHOUGH THERE IS EVIDENCE OF SIGNIFICANT PROGRESS WITHIN THESE AREAS, GAPS STILL EXIST. THE E225 PREVENTING TRAFFICKING OF GIRLS PROGRAM WILL ADDRESS THE GAPS THAT INCLUDE THE FOLLOWING: (1) PREVENTION/EARLY-INTERVENTION SERVICES FOR GIRLS; (2) PREVENTION SERVICES IN SCHOOLS AND FOR FAMILIES; (3) PREVENTION PROGRAMS IN EAST BATON ROUGE PARISH (EBRP); AND (4) A WELL-DEVELOPED MODEL THAT CAN BE SCALED AND REPLICATED IN OTHER PARISHES. THE EBRP 2020 LOUISIANA CARING COMMUNITIES SURVEYS INDICATED HIGH RATES OF RISK FACTORS AND LOW RATES OF PROTECTIVE FACTORS IN FAMILY AND SCHOOL INDICATORS. WE WILL PILOT THE PTG PROGRAM IN EBRP. PRIMARY ACTIVITIES INCLUDED IN THE PILOT WILL BE: (1) TRAINING STUDENTS USING THE EVIDENCED-BASED SAFE DATES AND NOT A NUMBER TRAFFICKING PREVENTION CURRICULA; (2) ESTABLISHING A TRAFFICKING PREVENTION MENTORING PROGRAM FOR GIRLS AT RISK OF SEX TRAFFICKING BASED ON THE BEST PRACTICE OJJDP’S ELEMENTS OF EFFECTIVE PRACTICE FOR MENTORING MODEL; (3) ENHANCING IDENTIFICATION AND ENSURING TRAFFICKING AWARENESS OF E225 PROGRAMS AND PROGRAM PARTNERS BY PROVIDING HUMAN TRAFFICKING AWARENESS TRAININGS TO PROFESSIONALS (4) AND DEVELOPING A REPLICABLE, SCALABLE MODEL THAT CAN BE USED TO ENHANCE AND SCALE-UP PREVENTION EFFORTS THROUGHOUT THE STATE. 

WE WILL PROVIDE SEX TRAFFICKING PREVENTION TRAINING AND DATING SAFETY CURRICULA IN MIDDLE/HIGH SCHOOLS IN EBRP TO 300 GIRLS THROUGHOUT THE COURSE OF THE GRANT. PREVENTION/EARLY-INTERVENTION SERVICES LIKE CASE MANAGEMENT AND REFERRAL COORDINATION WILL BE OFFERED FOR GIRLS IN THE PROGRAM. THE EVIDENCE-BASED CASEY LIFE SKILLS ASSESSMENT WILL HELP GUIDE EACH GIRLS INDIVIDUALIZED NEEDS PLAN AND GOAL DEVELOPMENT. GIRLS AT-RISK OR WHO ARE VICTIMS OF TRAFFICKING IN PTG CAN PARTICIPATE IN PEER-TO-PEER SUPPORT GROUPS AND GROUP MENTORING ACTIVITIES; RECEIVE REFERRALS TO E225 PROGRAMS AND/OR OUTSIDE PROVIDER REFERRALS; PARTICIPATE IN LIFE SKILLS AND EMPLOYMENT SKILLS CLASSES; AND BUILD STRONG RELATIONSHIPS WITH POSITIVE ADULT ROLE MODELS. ALL E225’S PROGRAM YOUTH WILL BE SCREENED FOR TRAFFICKING USING THE TRAFFICKING SCREENING TOOL AND WILL BE REFERRED TO THE PTG PROGRAM FOR FURTHER ASSESSMENT AND PREVENTATIVE/EARLY-INTERVENTION SERVICES. THE PROGRAM WILL PROVIDE A MODEL FOR DEVELOPING, IMPLEMENTING, AND EVALUATING THAT CAN BE USED THROUGHOUT THE STATE FOR REDUCING/PREVENTING SEX TRAFFICKING OF GIRLS.",LA,LA05000,252,department-of-justice,ASST_NON_15POVC22GG03754GIRL_015,True
234950311,2020VTBX0012,LUTHERAN SOCIAL SERVICE OF MINNESOTA,2020-05-01,2024-04-30,460479.05,Department of Justice,Office of Justice Programs,16.320,LSS BRAINERD SAVING GRACE,MN,MN58000,252,department-of-justice,ASST_NON_2020VTBX0012_015,True
234950322,2020VTBX0024,CATHOLIC CHARITIES OF THE DIOCESE OF PALM BEACH INC,2020-05-01,2024-04-30,454783.65,Department of Justice,Office of Justice Programs,16.320,CATHOLIC CHARITIES OF THE DIOCESE OF PALM BEACH HUMAN TRAFFICKING CLIENTS HOUSING ASSISTANCE,FL,FL60975,252,department-of-justice,ASST_NON_2020VTBX0024_015,True
231635239,15POVC22GK04825HT,COUNTY OF TULARE,2022-10-01,2025-09-30,451831.32,Department of Justice,Office of Justice Programs,16.320,"THE COUNTY OF TULARE IS SEEKING FUNDING THROUGH THE OVC FY 22 ENHANCED COLLABORATIVE MODEL (ECM) TASK FORCE TO COMBAT HUMAN TRAFFICKING SOLICITATION, UNDER PURPOSE AREA 2- EXPANSION OF ESTABLISHED ECM HUMAN TRAFFICKING TASK FORCES. THIS FUNDING WILL SUPPORT THE TULARE COUNTY HUMAN TRAFFICKING TASK FORCE (TCHTTF).

        THE TULARE COUNTY DISTRICT ATTORNEY (TCDA) IS THE APPLICANT AND LEAD LAW ENFORCEMENT AGENCY, AND IS REQUESTING $747,722 IN FEDERAL FUNDING AND WILL MATCH $249,241WITH IN-KIND FUNDING WITH A TOTAL OF $996,963 FOR THE PROGRAM.  THE CO-APPLICANT AS VICTIM SERVICE PROVIDER IS CENTRAL CALIFORNIA FAMILY CRISIS CENTER INC. (CCFCC) AND IS REQUESTING $750,000 IN FEDERAL FUNDING AND WILL MATCH $250,000 IN KIND FUNDING FOR 2022 ECM TO COMBAT HUMAN TRAFFICKING PROGRAM.

        DR. SANDRA MORGAN, DIRECTOR OF VANGUARD UNIVERSITY’S GLOBAL CENTER FOR WOMEN AND JUSTICE, HAS CONDUCTED ASSESSMENT ACTIVITIES THAT HAVE GUIDED THE TCHTTF IN IMPROVING ITS PERFORMANCE AND PROCESSES THROUGHOUT PREVIOUS ECM PROGRAMS. ALONG WITH THE GCWJ’S ASSISTANT DIRECTOR, DEREK MARSH, DR. MORGAN WILL CONTINUE TO ASSESS THE TCHTTF THROUGHOUT THE 2022 ECM PROGRAM AS A SUB-RECIPIENT WITH A FOCUS ON ACTION RESEARCH. 

        THE TCHTTF SERVES TULARE COUNTY, AN AREA WITH A POPULATION OF 463,955 IN THE HEART OF CENTRAL CALIFORNIA. TULARE COUNTY HAS SOME HALLMARKS OF AN AREA WHERE LABOR TRAFFICKING OCCURS IN THIS AGRICULTURAL-BASED REGION, INCLUDING 86,000 IMMIGRANTS FROM MEXICO RESIDING AND A MEDIAN HOUSEHOLD INCOME AT 33% BELOW THE STATE AVERAGE.

        SINCE FUNDING BEGAN THE TASK FORCE HAS COLLECTIVELY IDENTIFIED 14 VICTIMS IN 2019, 25 IN 2020 AND 51 IN 2021 FOR A TOTAL OF 90 INDIVIDUALS SERVED. THERE WERE 11 INVESTIGATIONS IN YEAR ONE, 9 IN YEAR TWO AND 2 SO FAR IN OUR CURRENT YEAR 3. 

        THROUGH 2022 ECM FUNDING, THE TCHTTF WILL CONTINUE ITS COLLABORATIVE EFFORTS TO PROVIDE INCREASED ACCESS TO SERVICES FOR SURVIVORS, AND COMBAT HUMAN TRAFFICKING. EXPECTED OUTCOMES FOR THE 2022 PROGRAM INCLUDE: 1) REFINE CURRENT PROTOCOLS AND DEVELOP NEW PROTOCOLS TO SUPPORT TASK FORCE OPERATIONS; 2) STRENGTHEN AND EXPAND COLLABORATIVE PARTNERSHIPS; 3) WORK COLLABORATIVELY WITH EACH OTHER AND THE FULL-TIME TASK FORCE COORDINATOR; 4) IDENTIFY AND CONDUCT A RANGE OF PROACTIVE APPROACHES FOR VICTIM IDENTIFICATION AND PROSECUTION; 5) PROVIDE AN ARRAY OF COMPREHENSIVE SERVICES TO VICTIMS; 6) JOINTLY PROVIDE TARGETED TRAINING TO NUMEROUS COMMUNITY GROUPS SPECIFICALLY WITHIN STRATEGIC AREAS OF NEED; 7) HOLD FREQUENT, REGULARLY SCHEDULED TASK FORCE MEETINGS; AND 8) SUPPORT THE TULARE COUNTY COALITION AGAINST HUMAN TRAFFICKING(TCAHT).",CA,CA82954,252,department-of-justice,ASST_NON_15POVC22GK04825HT_015,True
234950342,2020VTBX0045,RUTH ELLIS CENTER INC,2020-05-01,2024-04-30,450474.7,Department of Justice,Office of Justice Programs,16.320,"THE GOAL OF THE FY 2020 HOUSING ASSISTANCE GRANTS FOR VICTIMS OF HUMAN TRAFFICKING PROGRAM IS TO SUPPORT HOUSING ASSISTANCE FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING THROUGHOUT THE UNITED STATES, AS DEFINED BY THE TRAFFICKING VICTIMS PROTECTION ACT (TVPA) OF 2000, AS AMENDED. FUNDING THROUGH THIS SOLICITATION SUPPORTS PROGRAMS THAT PROVIDE 6 TO 24 MONTHS OF TRANSITIONAL HOUSING WITH SUPPORT SERVICES TO VICTIMS OF HUMAN TRAFFICKING WHO ARE IN NEED OF HOUSING AS A RESULT OF HUMAN TRAFFICKING.  FUNDING WILL BE PROVIDED OVER A THREE-YEAR PROJECT PERIOD.   THE RUTH ELLIS CENTER (REC) WILL PROVIDE 8 UNITS OF HOUSING PER YEAR, FOR 24 UNITS OF HOUSING DURING THE 3-YEAR GRANT PERIOD. THE NUMBER OF UNITS WILL BE A MIX OF ONE-BEDROOM AND TWO-BEDROOM UNITS DEPENDING ON THE SPECIFIC INDIVIDUALS PARTICIPATING IN THE PROJECT. THE PRIMARY GEOGRAPHICAL CONTEXT FOR THE WORK OF REC IS DETROIT AND HIGHLAND PARK, MICHIGAN. REC PROPOSES TO SERVE BETWEEN 8-12 SURVIVORS OF HUMAN TRAFFICKING PER YEAR, DEPENDENT ON THE LENGTH OF STAY FOR EACH PROGRAM PARTICIPANT. A TOTAL OF 24-36 SURVIVORS WILL BE SERVED DURING THE THREE-YEAR GRANT PERIOD. IN ADDITION TO HOUSING, REC WILL PROVIDE INTENSIVE CASE MANAGEMENT SERVICES TO PROGRAM PARTICIPANTS. CASE MANAGER ACTIVITIES INCLUDE: BUILDING RELATIONSHIPS WITH LANDLORDS AND PROPERTY MANAGERS, COORDINATING CARE AMONG ALL PARTNERS/RESOURCES; CONDUCTING INTAKES & NEEDS ASSESSMENTS; ORIENTING YOUTH TO THE HOUSING PROJECT AND RECS OTHER SERVICES, CREATING COLLABORATIVE INDIVIDUALIZED PLANS OF SERVICE (IPOS); DOCUMENTING AND MAINTAINING CONTACT, PROBLEM SOLVING, AND REPORTING ON OUTCOMES; AND PROVIDING FOLLOW-UP SERVICES. IN ADDITION, PROGRAM PARTICIPANTS WILL HAVE ACCESS TO RECS DROP-IN CENTER (PROVIDES BASIC NEEDS SERVICES SUCH AS SHOWERS, LAUNDRY, FOOD PANTRY), HEALTH AND WELLNESS CENTER (PROVIDES BEHAVIORAL AND MEDICAL HEALTH SERVICES), AND TRANS PEACE PROGRAMMING (HOLISTIC HEALTH SERVICES FOR TRANSGENDER WOMEN).   CA/NCF",MI,MI38180,252,department-of-justice,ASST_NON_2020VTBX0045_015,True
231634697,15POVC21GK02770HT,CLEVELAND RAPE CRISIS CENTER,2021-10-01,2025-09-30,450000.0,Department of Justice,Office of Justice Programs,16.320,CLEVELAND RAPE CRISIS CENTER - ENHANCING THE CUYAHOGA COURT OF COMMON PLEAS JUVENILE DIVISION'S RESPONSE TO HUMAN TRAFFICKING,OH,OH16000,252,department-of-justice,ASST_NON_15POVC21GK02770HT_015,True
231634696,15POVC21GK02769HT,SUPPORT CENTER FOR CHILD ADVOCATES,2021-10-01,2025-09-30,450000.0,Department of Justice,Office of Justice Programs,16.320,PROJECT PROTECT (PHILADELPHIA RESPONSE & OUTREACH TO END CHILD TRAFFICKING) IN WRAP COURT (WORKING TO RESTORE ADOLESCENT POWER),PA,PA60000,252,department-of-justice,ASST_NON_15POVC21GK02769HT_015,True
234950348,2020VTBX0051,ALASKA HOUSING FINANCE CORP,2020-05-01,2023-10-31,444973.47,Department of Justice,Office of Justice Programs,16.320,ALASKA HOUSING FINANCE CORPORATION HOUSING ASSISTANCE GRANTS FOR VICTIMS OF HUMAN TRAFFICKING RESPONSE,AK,AK03000,252,department-of-justice,ASST_NON_2020VTBX0051_015,True
231635213,15POVC22GK03690HT,THE OUTER BANKS HOTLINE INC,2022-10-01,2026-09-30,444464.0,Department of Justice,Office of Justice Programs,16.320,"MANY COMMUNITIES, INCLUDING THE COASTAL, EASTERN REGION OF NC, RECOGNIZE THE NEED TO BUILD LOCAL CAPACITIES TO MEET THE SPECIFIC NEEDS OF HUMAN TRAFFICKING (HT) VICTIMS, AND TO BUILD AND/OR STRENGTHEN PARTNERSHIPS TO BE ABLE TO SUCCESSFULLY IDENTIFY AND PROSECUTE/DETER TRAFFICKERS.

THE LEAD AGENCIES IN THIS GRANT APPLICATION, DARE COUNTY SHERRIFF’S OFFICE (DCSO) AND OUTER BANKS HOTLINE (OBH) HAVE BEEN WORKING TOGETHER TO PROVIDE COMMUNITY OUTREACH AND AWARENESS ABOUT HT IN THEIR SERVICE AREA OVER THE PAST TWO YEARS, AND RECOGNIZE A MAJOR NEED TO PLAN, DEVELOP, AND IMPLEMENT A MULTIDISCIPLINARY REGIONAL HT FORCE, TO INCLUDE CAMDEN, CURRITUCK, DARE, AND PASQUOTANK COUNTIES, WHICH WILL BE OPERATE AS THE NORTH CAROLINA EASTERN REGION HUMAN TRAFFICKING TASK FORCE (NCERHTTF), IF FUNDED.  

THE POPULATION IN THIS REGION IS 114,337 [1]. THE MEDIAN HOUSEHOLD INCOME OF THE COUNTIES IS $55,514 [2] AND 11.13% [3] OF THE TOTAL POPULATION IS LIVING IN POVERTY. THE ECONOMY ACROSS THIS AREA RELIES HEAVILY ON TOURISM, SERVICE INDUSTRIES, COMMERCIAL FISHING, AND AGRICULTURE. THE POPULATION CAN SWELL TO 250,000 PEOPLE BETWEEN MEMORIAL DAY AND LABOR DAY [4].

OVER THE LAST 3 YEARS, OBH HAS SERVED 15 HT VICTIMS. 6 VICTIMS WERE SERVED DURING THE PERIOD OF JULY 2020 – JUNE 2021, 6 VICTIMS WERE SERVED DURING THE PERIOD OF JULY 2019 – JUNE 2020, AND 2 VICTIMS WERE SERVED DURING THE PERIOD OF JULY 2018 – JUNE 2019. OBH HAS WORKED TO EDUCATE BUSINESSES, COMMUNITY PARTNERS, LAW ENFORCEMENT AGENCIES, AND THE PUBLIC, AS WELL AS WORKING TO IDENTIFY HT VICTIMS SINCE OCTOBER 1, 2020. DCSO HAS RECENTLY STARTED FOUR INVESTIGATIONS AND HAS RECORDED GROWING INCIDENTS OF SUSPECTED SEX/LABOR TRAFFICKING. GROWING INTELLIGENCE, THE EXISTENCE OF AGRICULTURAL AND LABOR-INTENSIVE INDUSTRIES AND HIGH-VOLUME TOURISM COMBINED WITH A GROWING NUMBER OF HT VICTIMS IDENTIFIED IN THIS REGION SUPPORT THE BELIEF THAT DEVELOPMENT OF THE NCERHTTF WILL INTRODUCE PROTOCOL IMPLEMENTATION, THEREBY INCREASING HT INVESTIGATIONS/PROSECUTIONS, INCREASED AWARENESS AND OPPORTUNITIES TO PROVIDE DIRECT SERVICES TO VICTIMS OF HT. WITH COLLABORATIVE EFFORTS AND HT TRAINING, TASK FORCE PARTNERS ANTICIPATE A RISE IN AWARENESS OF HT, INCREASE IN REFERRALS TO SERVICE PROVIDERS, AND AN INCREASE IN THE PROSECUTION OF TRAFFICKERS/BUYERS. 

 


[1] HTTPS://WWW.NORTHCAROLINA-DEMOGRAPHICS.COM/COUNTIES_BY_POPULATION
[2] HTTP://WWW.USA.COM/RANK/NORTH-CAROLINA-STATE--MEDIAN-HOUSEHOLD-INCOME--COUNTY-RANK.HTM



[3] HTTPS://WWW.INDEXMUNDI.COM/FACTS/UNITED-STATES/QUICK-FACTS/NORTH-CAROLINA/PERCENT-OF-PEOPLE-OF-ALL-AGES-IN-POVERTY#CHART



[4] HTTPS://WORLDPOPULATIONREVIEW.COM/US-COUNTIES/NC/DARE-COUNTY-POPULATIO",NC,NC45880,252,department-of-justice,ASST_NON_15POVC22GK03690HT_015,True
234950443,2020VTBXK032,EXECUTIVE OFFICE OF VIRGINIA,2020-10-01,2024-09-30,443737.92,Department of Justice,Office of Justice Programs,16.320,HAMPTON ROADS HUMAN TRAFFICKING TASK FORCE CONTINUATION AND EXPANSION,VA,VA67000,252,department-of-justice,ASST_NON_2020VTBXK032_015,True
231634607,15POVC21GG03956HT,OKLAHOMA DEPARTMENT OF MENTAL HEALTH AND SUBSTANCE ABUSE SERVICES,2021-10-01,2024-09-30,442262.73,Department of Justice,Office of Justice Programs,16.320,RISE ABOVE PROJECT (RAP),OK,OK55000,252,department-of-justice,ASST_NON_15POVC21GG03956HT_015,True
234950368,2020VTBX0071,THE SALVATION ARMY,2020-05-01,2024-10-31,441989.99,Department of Justice,Office of Justice Programs,16.320,NEXT STEP PROJECT FOR VICTIMS OF HUMAN TRAFFICKING,MD,MD04000,252,department-of-justice,ASST_NON_2020VTBX0071_015,True
231635719,15POVC23GG04094HT,"THE UNDERGROUNDNE, INC.",2023-10-01,2026-09-30,440000.0,Department of Justice,Office of Justice Programs,16.320,"THE UNDERGROUNDNES (UGNE) ADULT SURVIVOR SUPPORT AND SERVICES PROGRAM (ASSASP) WILL PROVIDE A MODEL WITH FOUR PHASES OF CARE FOR ADULT MEN AND WOMEN WHO ARE SURVIVORS OF HUMAN TRAFFICKING AND WHO SEEK TO EXIT EXPLOITATIVE ENVIRONMENTS. UNDER THE ASSASP, UGNE WILL SERVE ADULT SURVIVORS OF HUMAN TRAFFICKING IN CONNECTICUT THROUGH EMERGENCY ASSISTANCE AND THROUGH A PEER/ALLY MENTOR PROGRAM, WITH EXPANDED SERVICES IN THE GREATER HARTFORD AREA AND OUTREACH AND EMERGENCY ASSISTANCE THROUGHOUT THE STATE. UGNE ACCEPTS EMERGENCY REFERRALS AND ASSISTS VICTIMS OF HUMAN TRAFFICKING AT POINT OF CRISIS WITH SAFE TEMPORARY HOUSING, FOOD SECURITY, MEDICAL CARE, TECHNOLOGICAL INDEPENDENCE, REFERRALS TO SPECIFIC SERVICE PROVIDERS, STABILIZATION, AND NEXT STEPS IN THEIR JOURNEY TO RECOVERY AND FREEDOM.",CT,CT05840,252,department-of-justice,ASST_NON_15POVC23GG04094HT_015,True
